"","spp1","spp2","spp3","spp4","spp5","spp6","spp7","spp8","spp9","spp10","spp11","spp12","spp13","spp14","spp15","spp16","spp17","spp18","spp19","spp20","spp21","spp22","spp23","spp24","spp25","spp26","spp27","spp28","spp29","spp30","spp31","spp32","spp33","spp34","spp35","spp36","spp37","spp38","spp39","spp40","spp41","spp42","spp43","spp44","spp45","spp46","spp47","spp48","spp49","spp50","spp51","spp52","spp53","spp54","spp55","spp56","spp57","spp58","spp59","spp60","spp61","spp62","spp63","spp64","spp65","spp66","spp67","spp68","spp69","spp70","spp71","spp72","spp73","spp74","spp75","spp76","spp77","spp78","spp79","spp80","spp81","spp82","spp83","spp84","spp85","spp86","spp87","spp88","spp89","spp90","spp91","spp92","spp93","spp94","spp95","spp96","spp97","spp98","spp99","spp100"
"loc753",0,0,1,16,1,0,0,8,0,1,0,0,0,0,5,4,5,0,0,0,0,0,0,0,1,0,4,3,2,1,0,1,3,1,2,3,0,0,1,5,0,1,0,0,1,0,0,0,1,6,1,3,1,0,0,0,0,0,0,1,0,0,0,4,0,4,0,0,0,1,1,2,10,0,1,2,0,0,0,1,1,0,4,3,0,0,1,2,0,0,0,1,0,0,0,0,0,3,0,0
"loc754",0,0,1,6,0,0,1,10,0,0,2,1,0,1,6,5,2,0,0,1,0,0,0,0,0,0,1,4,2,1,2,2,2,3,3,2,3,0,1,4,0,1,0,0,0,0,5,1,0,7,0,1,0,0,1,3,0,1,0,0,1,0,0,0,0,2,0,1,0,0,0,0,6,0,0,1,0,2,2,5,1,0,4,4,0,0,4,2,0,1,0,0,1,0,1,0,0,1,0,0
"loc755",0,0,0,11,0,0,0,8,0,0,0,0,0,2,10,6,3,0,0,0,1,0,0,0,0,1,2,2,3,1,1,1,2,6,6,2,1,0,2,7,1,0,0,0,1,1,3,1,0,5,4,5,1,0,0,0,0,4,1,1,0,2,0,7,0,0,0,2,1,0,0,1,12,1,1,5,1,6,2,3,0,0,4,4,1,1,2,2,0,1,0,0,0,1,0,1,1,1,0,0
"loc756",0,0,1,8,0,0,0,8,0,1,0,1,0,0,6,4,3,0,0,0,0,1,0,1,0,0,3,2,0,0,1,0,1,2,3,3,2,1,3,5,0,0,0,1,0,0,3,0,1,7,3,2,0,0,0,1,0,2,0,1,1,1,0,3,0,3,0,1,0,0,1,2,6,0,0,2,0,2,0,4,0,0,6,4,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,1
"loc757",0,0,1,13,0,1,0,16,0,0,0,0,0,1,2,5,0,0,0,0,0,1,0,0,0,1,2,2,0,0,0,0,1,0,3,5,2,0,4,3,0,0,1,0,0,0,1,0,0,4,1,1,0,0,0,0,0,1,0,1,3,1,0,6,0,0,0,1,0,1,0,2,5,0,0,1,1,3,0,2,0,0,5,3,0,0,2,0,0,0,0,0,0,0,0,2,0,5,0,0
"loc758",0,0,0,3,0,0,1,9,0,0,0,0,0,0,5,5,3,0,0,0,0,1,0,0,0,0,1,2,0,0,1,0,1,2,4,0,0,0,4,3,0,0,0,0,0,1,1,0,0,3,2,2,0,0,1,1,1,0,0,1,1,0,1,5,1,2,0,2,0,0,0,0,10,0,0,1,0,1,2,0,0,0,4,5,0,0,1,1,1,0,0,1,1,1,0,1,0,2,0,0
"loc759",0,0,0,10,0,0,0,14,0,0,1,0,1,0,4,8,2,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,2,3,4,2,0,0,2,2,0,0,0,0,0,0,1,0,0,7,3,1,0,0,0,0,0,0,0,4,1,0,1,1,2,0,1,0,0,0,0,0,4,1,1,1,0,2,0,2,0,0,5,3,1,0,2,2,1,1,0,0,0,0,0,3,0,1,0,1
"loc760",0,0,0,18,0,0,0,12,0,0,0,0,0,0,2,3,2,0,0,0,0,0,0,0,0,0,2,1,2,0,1,0,3,1,4,1,0,0,0,1,0,0,0,0,0,0,2,0,0,8,4,5,0,0,0,1,2,2,0,2,0,1,1,3,0,3,1,1,0,0,1,3,9,2,0,1,0,3,1,3,0,0,3,3,0,1,5,3,0,0,0,0,0,0,0,4,0,1,0,0
"loc761",0,0,0,16,0,0,0,17,0,0,0,1,0,1,7,3,3,0,0,0,0,0,0,0,0,0,1,1,3,0,1,2,2,3,6,3,1,0,3,7,0,0,0,2,0,0,1,0,0,8,5,2,0,0,0,2,1,2,0,2,2,3,0,4,0,4,2,1,0,1,0,0,10,1,0,3,2,4,1,3,0,0,6,5,0,1,5,2,0,0,0,2,1,0,0,3,0,1,0,1
"loc762",0,0,0,17,0,0,0,20,0,0,0,1,1,0,8,11,7,0,0,0,1,0,0,0,0,0,4,4,3,0,2,1,2,4,5,4,1,0,2,10,0,1,0,0,0,0,0,1,0,7,5,3,0,0,0,0,0,4,0,1,2,0,0,7,0,5,3,4,0,0,0,1,9,0,0,0,0,4,1,4,0,0,3,5,1,0,3,2,0,3,1,0,0,0,0,2,1,2,1,0
"loc763",0,0,0,12,0,0,0,18,0,1,0,0,1,1,4,5,2,0,0,0,0,0,0,0,1,1,0,1,3,0,0,1,3,7,5,2,2,1,0,3,0,0,0,1,0,0,2,0,0,7,3,1,0,0,1,1,0,2,0,0,3,1,1,3,0,2,1,2,0,0,0,1,14,0,0,3,0,5,0,6,0,0,2,6,0,0,3,1,0,0,0,0,0,0,0,2,0,0,1,0
"loc764",0,0,0,16,0,0,1,10,1,1,0,0,0,1,8,13,2,0,1,0,0,1,0,0,0,0,5,6,2,0,0,1,4,6,1,2,2,0,5,7,0,0,1,0,0,1,3,0,0,6,3,2,1,0,0,2,0,2,0,1,1,0,0,6,1,2,0,1,0,2,0,1,14,0,0,2,1,4,1,3,0,0,10,5,0,0,9,4,0,1,0,0,0,0,0,5,0,3,2,0
"loc765",0,0,0,5,0,0,0,8,2,0,0,0,0,0,5,8,3,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,4,3,2,3,0,0,1,4,0,0,0,0,0,0,3,0,0,3,0,2,0,0,0,0,0,1,0,1,1,3,0,3,0,2,0,2,0,0,0,2,4,0,0,3,0,4,3,1,0,0,1,3,0,0,1,0,0,1,2,1,1,0,0,1,2,1,0,1
"loc766",0,0,0,13,0,0,0,10,0,0,1,0,0,3,4,7,3,0,0,0,0,0,0,0,0,0,5,0,3,1,0,1,2,4,5,1,1,0,0,5,1,0,2,1,0,1,2,0,0,8,2,0,0,0,0,3,0,1,0,1,4,1,0,1,1,2,1,0,0,1,0,1,11,0,0,2,0,4,3,1,0,0,2,2,0,0,5,1,1,0,0,0,0,0,0,1,0,0,0,0
"loc767",0,0,1,22,0,0,0,15,0,0,0,1,0,0,6,11,3,0,0,0,0,0,0,0,0,0,4,1,2,0,0,3,3,2,3,3,1,0,1,3,0,0,0,2,0,0,1,0,1,9,6,0,0,0,1,0,0,4,0,2,0,0,0,2,0,1,1,1,0,0,0,0,6,0,0,3,0,3,0,7,0,0,2,5,0,0,2,2,0,0,1,0,0,0,1,0,0,2,0,0
"loc768",0,0,1,20,0,0,0,11,0,0,0,0,0,0,5,12,1,0,0,0,0,0,1,0,0,0,1,4,1,0,0,2,2,1,6,3,1,0,3,2,0,0,0,0,0,0,1,1,0,6,3,1,0,0,0,3,1,3,0,1,1,1,0,6,0,3,0,3,0,0,0,0,7,0,0,3,0,2,2,4,0,0,2,3,0,0,2,0,0,1,1,0,0,0,0,3,0,2,0,0
"loc769",1,0,0,16,0,0,0,12,0,1,0,1,0,1,0,2,2,0,0,0,0,1,0,0,2,0,1,2,1,1,0,3,1,5,3,3,1,1,2,1,0,0,0,1,0,0,1,0,0,6,3,3,0,0,0,0,0,7,0,0,2,1,2,5,0,3,0,3,0,0,0,0,6,0,1,1,0,3,0,1,0,0,1,3,0,0,1,1,0,0,0,0,0,2,0,2,0,1,0,0
"loc770",0,0,0,11,0,0,0,15,0,0,0,1,0,0,3,8,4,0,0,0,0,0,0,0,0,0,0,7,1,0,0,4,4,0,3,4,1,0,4,3,0,0,0,0,0,0,1,0,1,8,5,1,0,0,1,0,0,2,0,3,3,2,0,3,0,3,1,3,0,0,0,2,6,0,0,0,0,1,1,6,0,0,1,3,0,0,3,2,1,0,1,0,1,1,0,1,0,1,0,0
"loc771",0,0,0,12,0,0,0,14,1,1,0,1,0,1,7,8,2,0,0,0,0,0,0,0,0,1,1,4,1,0,1,4,0,2,3,0,2,0,2,7,0,0,0,2,1,0,2,0,1,5,5,7,0,0,0,1,0,2,1,2,2,0,0,4,0,3,0,1,1,0,0,2,10,0,0,2,0,3,3,5,0,1,5,4,1,1,6,2,0,1,0,0,0,0,0,2,1,0,0,1
"loc772",0,0,0,6,0,0,0,14,0,0,1,0,0,0,7,6,4,0,1,1,0,0,0,0,0,0,5,3,3,2,1,3,3,4,5,2,1,2,4,3,0,0,2,0,0,0,4,0,0,12,5,4,0,1,1,1,0,5,0,0,1,0,1,3,1,0,2,2,0,0,0,0,8,0,0,3,0,6,3,0,0,0,7,1,0,0,6,1,1,2,0,0,2,0,1,3,0,0,1,0
"loc773",0,0,0,21,0,0,1,15,0,0,0,0,0,0,6,5,3,0,1,0,0,0,1,0,0,1,5,3,3,1,0,2,5,6,6,3,0,0,1,4,0,1,0,0,1,2,0,0,1,6,6,3,2,0,0,0,0,0,0,3,5,1,0,5,0,5,0,2,0,0,0,3,12,0,0,2,0,4,2,3,0,0,3,4,0,0,5,3,0,0,0,0,0,0,0,3,0,0,0,1
"loc774",0,0,0,9,0,0,0,12,0,0,0,0,0,0,6,7,5,0,0,0,0,0,0,0,0,0,2,3,1,1,0,1,1,4,1,7,2,0,2,3,0,0,1,0,0,0,2,0,1,3,1,1,0,0,0,1,0,2,0,0,1,0,1,5,0,2,1,0,0,1,0,2,7,0,0,1,0,1,1,0,0,0,8,1,0,0,3,1,0,0,0,1,0,0,0,0,0,1,0,0
"loc775",1,0,0,10,0,0,0,11,1,0,0,0,1,0,4,8,5,0,0,0,0,1,1,0,0,0,2,2,2,0,1,0,2,1,7,2,2,0,4,2,0,0,0,1,0,0,3,0,0,7,1,5,0,1,0,0,0,2,0,3,1,1,0,2,0,5,0,2,0,0,0,1,9,0,0,3,0,5,1,1,0,1,2,2,0,0,2,1,0,0,0,0,0,0,0,3,0,1,1,0
"loc776",0,0,0,16,0,0,0,14,0,0,0,0,0,1,2,12,1,0,0,0,0,0,0,0,0,1,4,2,1,0,0,3,2,1,2,1,2,0,2,3,1,0,0,1,0,0,2,0,0,10,5,2,0,0,0,2,0,2,0,2,2,2,0,6,0,2,1,1,0,0,0,1,6,0,1,2,1,1,2,2,2,0,3,5,0,0,8,0,1,0,0,0,1,0,0,2,0,1,1,0
"loc777",0,0,0,17,0,0,0,14,1,0,1,0,0,2,2,8,4,0,1,0,0,0,1,0,0,0,7,6,4,0,0,1,5,3,2,6,0,1,2,3,1,1,1,0,0,0,2,0,0,7,3,5,0,1,0,3,2,6,0,1,1,1,0,12,0,6,2,4,0,0,0,3,5,0,0,4,1,3,2,1,0,0,7,4,0,0,7,1,0,0,0,0,0,0,1,3,1,0,0,0
"loc778",0,0,0,15,0,0,1,19,0,0,0,1,0,0,6,8,2,0,0,0,0,0,0,1,0,0,3,0,1,0,0,2,3,6,4,2,2,0,1,4,0,0,1,0,0,0,0,0,0,8,7,3,0,0,0,0,0,1,0,2,3,0,0,4,0,0,0,5,0,0,0,2,6,1,0,2,2,0,1,2,0,0,5,4,0,0,4,3,0,0,0,1,0,0,0,0,0,2,0,0
"loc779",0,0,0,5,0,0,0,11,0,1,0,1,0,0,3,6,3,0,0,0,0,1,0,0,0,0,2,2,2,0,0,1,4,3,3,1,3,0,0,5,0,0,0,0,1,0,3,0,0,7,3,1,0,0,0,0,0,4,0,0,1,0,0,5,0,1,4,1,0,1,1,0,9,0,0,1,0,1,1,3,0,0,2,4,0,0,3,2,0,0,0,0,0,0,0,1,0,0,0,0
"loc780",0,0,0,15,0,0,0,10,0,1,1,0,0,0,3,8,5,0,0,1,0,0,1,0,0,0,3,3,0,0,0,2,1,3,4,4,0,1,3,0,0,0,1,0,0,0,3,0,0,6,1,0,0,1,0,2,0,1,0,2,4,0,1,6,0,2,0,4,0,0,0,1,11,0,0,0,2,3,0,4,0,0,3,3,0,0,4,1,1,0,0,0,1,1,0,4,0,2,0,0
"loc781",0,0,0,10,0,0,0,15,0,0,0,1,0,1,4,9,4,0,0,0,0,0,0,0,0,0,5,3,2,0,1,5,8,2,5,4,2,0,1,2,0,1,0,0,0,0,2,0,0,8,6,3,0,0,0,0,0,0,1,5,0,0,0,4,1,9,0,1,0,0,0,0,5,0,1,3,0,1,2,2,0,0,5,5,0,0,4,1,0,0,0,0,0,0,0,1,0,0,0,0
"loc782",0,0,0,9,0,0,0,16,0,1,1,0,0,0,6,5,3,0,2,2,0,0,0,0,0,0,1,2,3,0,0,1,2,2,4,1,0,0,1,5,0,0,0,0,0,0,1,0,0,4,3,1,0,0,0,2,0,1,0,4,0,0,0,3,1,0,0,1,0,1,0,1,6,0,0,0,0,1,1,1,0,0,5,3,0,0,2,2,0,0,0,0,0,0,0,1,0,0,0,0
"loc783",0,0,0,13,0,0,1,19,0,0,1,0,1,1,1,5,3,0,1,0,0,0,0,1,0,0,0,1,1,0,0,3,2,5,5,0,2,0,2,6,0,0,0,0,0,1,2,0,0,7,3,4,0,0,0,1,0,1,0,0,2,0,0,0,0,5,1,3,0,0,0,2,5,0,0,0,0,1,0,3,0,0,3,5,0,0,3,2,0,1,0,0,1,0,0,2,0,2,1,0
"loc784",0,0,1,16,0,0,0,6,0,0,0,0,0,0,3,7,3,0,0,0,0,0,0,0,0,0,3,1,1,0,1,1,4,8,4,2,2,0,2,5,0,1,0,0,1,0,2,0,1,6,4,3,0,1,0,0,0,2,0,0,2,0,0,8,0,1,1,5,0,0,1,1,8,0,0,3,0,1,1,6,0,0,10,6,1,2,6,3,0,0,0,0,0,0,0,0,0,1,0,0
"loc785",0,0,0,19,0,0,0,21,0,0,0,1,0,2,8,6,2,1,0,0,0,0,0,1,0,1,2,1,3,1,0,2,1,4,5,1,0,0,0,4,0,0,0,0,1,0,0,0,0,6,6,2,1,0,0,0,0,2,0,2,2,1,1,4,0,3,2,0,0,0,0,2,8,0,1,3,0,2,2,5,0,0,4,8,0,0,5,3,0,1,1,0,0,0,1,3,0,3,1,0
"loc786",0,0,0,12,0,0,0,20,0,0,0,0,0,1,5,12,4,0,2,0,0,0,0,0,0,1,2,2,4,1,0,3,2,5,6,1,3,0,1,4,0,1,0,2,0,0,1,0,0,10,6,0,0,1,0,3,1,2,0,2,2,0,1,7,0,3,1,3,0,0,0,0,14,0,0,3,1,5,0,6,0,0,6,5,0,0,7,1,0,0,0,0,0,0,0,3,0,1,0,1
"loc787",0,0,0,13,0,0,0,13,0,0,0,0,0,0,5,3,0,0,0,0,0,0,1,0,0,1,4,3,2,1,0,1,3,5,3,6,2,1,1,4,0,1,0,0,1,0,2,0,0,8,2,1,0,1,0,2,1,4,0,2,2,0,0,6,0,5,3,2,1,0,1,0,8,0,0,2,0,4,3,3,0,0,1,5,1,0,0,1,1,0,0,1,1,0,0,1,1,4,0,0
"loc788",0,0,0,8,0,1,1,13,1,0,0,0,0,2,3,13,3,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,1,2,5,2,1,0,1,2,1,0,0,0,0,1,1,0,0,5,2,0,0,0,0,1,0,1,0,2,1,0,2,3,0,3,1,0,0,0,0,0,8,0,0,1,0,2,1,1,1,0,1,0,0,1,2,0,0,0,1,0,0,0,0,2,1,1,0,0
"loc789",0,0,0,16,0,0,0,25,0,0,0,0,0,0,9,5,5,1,1,0,0,1,0,0,1,0,1,5,1,1,1,0,3,6,4,1,1,0,3,4,0,0,0,0,0,0,3,0,0,4,1,0,0,0,0,0,0,2,0,1,4,2,0,7,0,2,0,3,0,0,0,2,10,0,0,3,0,4,4,1,0,0,7,5,0,0,4,3,0,0,0,1,0,0,0,0,0,0,0,0
"loc790",0,0,0,17,0,0,0,13,0,1,1,0,0,0,4,8,3,0,0,0,0,0,1,0,0,0,1,2,1,0,0,2,4,5,1,2,2,0,2,4,0,1,0,1,0,0,0,0,0,1,4,0,0,1,1,2,2,2,0,2,3,1,1,7,0,3,0,2,0,0,0,1,13,0,0,2,0,4,1,3,0,0,3,4,0,1,8,0,0,0,1,0,0,0,0,4,0,1,0,0
"loc791",0,0,0,13,1,0,0,19,0,0,0,0,0,1,3,5,0,1,0,0,0,0,0,0,0,0,1,2,1,0,0,3,5,4,2,3,0,0,0,4,0,0,0,0,0,0,1,1,1,6,6,5,0,0,1,0,0,1,0,0,2,1,0,5,0,3,1,3,0,0,2,0,12,0,0,8,0,5,1,4,0,0,8,3,2,1,6,1,0,1,0,0,0,0,0,2,0,0,0,1
"loc792",1,0,0,15,0,0,0,20,0,0,0,0,1,0,4,5,3,0,0,0,1,0,0,0,0,0,3,7,0,0,0,0,5,7,6,4,2,0,2,1,0,0,0,0,0,0,1,1,0,5,3,3,0,0,0,1,0,3,2,1,3,0,1,6,1,2,0,0,1,0,0,0,12,0,0,4,0,3,1,4,0,0,6,2,0,1,5,4,0,0,0,0,0,2,1,2,0,2,0,0
"loc793",0,0,0,20,0,0,0,21,0,0,0,0,0,0,7,9,4,0,0,1,0,0,0,0,1,0,7,1,2,0,0,0,1,4,7,2,2,0,2,5,0,0,0,0,0,0,2,0,0,4,5,2,2,1,0,0,0,5,0,2,3,0,0,7,0,4,0,3,0,0,0,6,16,0,0,4,0,4,0,4,0,1,4,5,0,0,6,2,0,0,0,1,0,0,0,1,0,3,1,0
"loc794",0,0,0,14,0,1,0,10,0,0,0,0,0,0,6,9,0,0,0,0,0,0,0,1,1,0,3,1,2,1,0,1,0,7,1,1,0,1,0,3,0,0,0,0,0,0,1,0,0,4,1,1,0,0,0,0,0,1,0,2,0,1,0,2,0,2,3,2,0,2,0,0,16,0,0,0,0,0,1,3,0,0,7,4,0,1,2,2,0,0,0,0,0,1,0,3,0,3,0,0
"loc795",0,0,0,19,0,0,0,9,0,0,0,1,0,1,3,10,2,0,0,0,0,0,0,0,0,0,3,1,2,0,0,2,1,1,5,1,1,0,3,2,0,1,0,0,0,1,2,1,0,5,6,2,0,1,0,1,0,1,0,2,0,0,0,4,0,4,0,2,0,0,0,1,2,0,0,0,1,6,3,1,0,0,4,7,0,0,2,2,0,0,0,0,0,0,0,3,0,2,1,0
"loc796",0,0,0,20,0,0,0,18,1,0,1,0,0,0,6,12,7,0,0,0,1,0,1,0,0,0,5,1,2,0,0,3,2,4,2,1,2,0,1,6,0,1,0,1,0,0,2,1,0,19,3,2,0,0,0,4,1,2,0,0,0,1,0,5,0,3,3,2,0,0,1,1,6,0,0,2,1,2,0,5,0,0,7,1,0,1,4,1,0,1,0,0,0,0,0,4,0,1,1,0
"loc797",0,1,0,9,0,0,0,19,1,0,0,0,0,2,3,4,4,0,1,0,0,0,0,0,0,0,4,2,1,0,0,2,3,6,3,4,1,0,0,2,0,0,0,0,0,0,0,0,0,8,2,1,0,0,0,0,0,2,2,1,2,0,0,3,0,4,0,1,0,1,0,1,8,0,0,3,1,4,2,2,0,0,6,4,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0
"loc798",0,0,0,9,0,0,0,11,0,0,0,0,0,0,2,5,2,0,0,2,0,0,0,0,0,0,2,4,0,0,0,0,2,2,4,2,1,0,2,3,0,0,0,0,1,0,1,0,0,6,3,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,2,1,0,0,0,1,6,0,0,0,0,1,1,3,1,0,3,5,0,0,6,1,0,0,0,0,0,0,0,1,0,0,0,1
"loc799",0,0,0,15,0,0,0,13,0,0,2,0,0,0,5,6,3,0,0,0,0,0,0,1,1,0,4,4,2,0,1,1,1,3,11,3,1,0,2,4,0,0,0,0,0,1,4,0,0,4,5,3,0,0,0,2,0,4,0,3,1,1,0,6,0,2,1,3,1,0,0,0,9,1,0,3,0,0,2,2,0,0,5,4,0,1,7,3,0,0,0,0,0,0,0,1,0,0,0,1
"loc800",0,0,0,27,0,0,0,10,0,0,0,0,0,1,7,11,2,0,0,0,0,1,0,0,0,0,2,7,3,2,0,2,1,6,1,4,1,0,3,5,0,1,0,0,0,0,1,1,0,6,7,5,0,0,0,0,0,4,0,1,2,1,0,4,0,6,0,0,0,0,0,1,12,0,0,3,0,8,1,4,0,0,10,8,0,0,4,1,1,0,1,1,0,0,0,2,0,1,2,0
"loc801",0,0,0,15,0,1,0,6,0,1,0,0,0,0,3,6,2,0,0,0,0,0,1,1,0,0,1,2,0,0,0,0,3,1,1,2,2,0,1,2,1,0,0,1,0,0,4,0,0,4,1,0,0,0,0,0,0,1,0,1,2,2,0,1,0,1,0,0,0,1,0,1,7,0,1,1,0,3,3,2,0,0,3,3,1,0,4,1,0,0,0,0,0,0,0,3,0,1,0,0
"loc802",0,1,0,9,0,0,0,12,1,1,0,0,0,0,0,4,3,1,0,0,0,0,0,0,0,0,0,3,0,0,0,3,1,4,4,0,0,0,0,3,0,0,0,0,1,0,1,0,0,3,4,2,0,1,2,1,1,4,0,2,1,0,0,3,0,3,1,2,1,0,1,2,12,0,0,1,0,1,2,0,0,0,7,2,0,0,5,2,0,0,0,0,0,0,0,1,0,1,1,1
"loc803",0,0,0,12,0,0,0,13,0,1,0,0,1,1,2,6,3,0,0,1,0,0,0,0,0,0,4,1,0,0,1,1,2,3,2,2,1,1,1,2,0,1,2,0,0,0,1,0,0,6,4,1,0,1,0,2,0,1,1,2,0,0,0,5,0,1,2,0,0,0,0,4,10,0,0,4,0,2,2,6,0,0,2,2,0,0,3,2,0,0,2,0,0,1,0,3,0,1,0,0
"loc804",0,0,0,13,0,0,0,10,0,0,0,2,0,0,7,4,4,0,0,0,0,1,0,0,1,0,2,2,0,1,0,0,0,5,4,1,0,0,0,2,0,0,0,1,0,0,1,0,0,3,3,0,1,0,0,0,0,3,0,1,2,0,0,4,0,2,0,5,0,0,0,0,11,0,0,0,1,2,0,0,0,0,2,2,0,0,5,2,0,0,0,0,0,0,0,1,0,1,0,0
"loc805",0,0,0,10,0,0,0,15,0,0,0,0,0,0,3,8,2,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1,2,4,4,2,0,0,1,3,0,0,0,0,0,0,2,0,0,7,5,5,1,0,0,1,0,2,0,0,1,0,0,5,1,1,1,1,0,0,0,0,8,0,0,3,0,3,0,0,0,0,4,5,0,0,5,1,0,0,0,0,0,0,0,2,0,2,0,0
"loc806",0,0,0,17,0,0,0,19,0,0,0,0,0,0,8,8,7,0,1,0,0,0,0,2,0,0,1,2,4,3,1,2,1,6,3,5,3,0,1,5,1,0,0,1,0,0,1,0,0,10,2,2,0,1,0,0,1,2,0,2,3,1,0,8,0,7,1,1,0,0,0,1,11,0,0,2,0,7,1,7,0,1,4,6,0,0,9,2,0,0,1,0,0,0,1,1,0,2,0,0
"loc807",0,0,0,18,0,0,0,22,0,0,0,0,0,0,3,6,1,0,1,0,0,0,0,1,0,1,3,3,2,0,0,1,6,3,6,2,0,0,3,3,0,0,0,3,0,0,3,0,0,6,4,0,0,0,1,0,0,2,0,4,3,0,0,7,1,5,1,4,0,0,1,1,9,0,0,5,0,5,1,8,0,0,3,4,0,0,3,2,0,0,0,2,0,0,0,2,0,1,1,1
"loc808",0,0,0,10,0,0,0,12,0,0,1,0,0,0,3,6,2,0,0,0,0,0,0,0,1,1,4,2,2,0,0,1,4,2,5,1,1,0,2,3,0,0,0,0,0,0,0,0,0,9,4,1,0,0,1,0,1,2,0,0,4,0,0,1,0,3,0,1,0,1,0,5,9,1,0,1,1,3,1,1,0,0,4,2,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0
"loc809",0,0,0,17,1,0,0,15,0,1,1,0,0,0,4,11,4,0,0,1,0,1,0,0,0,0,5,6,3,0,0,2,1,2,3,2,0,0,3,5,0,0,0,0,0,1,0,0,0,5,5,6,0,0,0,0,0,4,0,1,2,0,1,8,0,7,1,0,0,0,0,0,13,1,0,4,0,1,1,3,2,0,10,9,0,0,7,3,1,0,0,0,2,0,0,1,0,0,0,0
"loc810",0,0,0,14,0,0,0,11,0,0,0,0,1,1,4,11,3,0,0,0,0,0,0,0,0,0,3,4,0,0,0,4,3,1,5,2,3,0,5,3,1,0,1,0,0,1,1,0,0,7,6,1,0,0,0,0,0,0,1,3,3,2,0,5,0,2,0,1,0,0,1,2,6,0,0,5,1,3,1,2,0,0,5,4,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0
"loc811",0,0,0,14,0,0,0,12,0,0,0,0,0,0,3,5,2,0,0,0,0,0,0,0,0,0,2,1,1,0,0,2,2,6,2,2,0,0,2,3,0,2,1,0,0,0,1,0,0,4,3,2,0,1,0,3,0,1,0,2,1,1,0,4,0,4,1,1,0,0,0,3,5,0,0,1,0,5,3,4,0,0,4,5,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0
"loc812",0,1,0,10,0,0,0,11,0,0,0,0,0,0,6,8,3,0,0,0,0,1,0,0,0,0,3,3,0,0,0,0,2,4,5,1,0,0,2,2,0,0,0,0,0,0,1,0,0,4,1,1,0,0,0,3,0,1,0,0,0,1,1,1,0,3,1,1,0,0,0,1,9,0,0,2,0,4,1,1,0,0,3,3,0,2,3,0,0,0,1,1,0,0,0,3,0,2,0,0
"loc813",0,1,1,15,1,0,0,10,0,0,0,0,0,0,4,3,4,0,0,0,0,0,1,0,0,0,1,4,3,0,0,2,1,2,5,4,2,1,1,3,0,0,0,0,0,0,1,1,0,5,6,0,0,1,0,0,0,2,0,1,1,2,0,1,0,5,0,1,0,0,0,1,10,0,0,2,0,2,1,4,0,0,2,4,1,0,7,1,0,0,0,0,0,0,0,2,0,3,0,0
"loc814",0,0,0,15,0,0,0,9,0,0,0,1,0,0,5,6,3,0,0,1,0,0,0,0,0,1,2,2,1,0,0,2,3,1,2,4,0,0,0,8,1,0,0,0,0,0,0,0,1,4,4,2,0,0,0,2,0,4,0,0,2,0,0,4,0,4,1,2,0,0,0,0,10,1,0,1,0,7,1,1,0,0,5,0,0,0,5,2,2,0,0,0,1,0,1,3,0,2,0,0
"loc815",0,0,0,14,0,0,0,21,0,0,0,0,0,1,7,9,2,1,0,1,0,0,1,0,0,0,4,5,0,2,0,0,0,6,5,4,2,2,5,1,0,0,0,0,1,0,1,1,0,15,1,1,1,2,0,2,0,5,0,0,2,0,0,3,0,6,1,1,1,0,0,1,9,2,0,3,1,4,1,2,0,0,9,8,0,0,5,4,0,1,0,1,0,0,1,1,0,1,1,0
"loc816",0,0,0,8,0,0,0,9,0,0,1,1,1,0,2,7,1,0,0,0,0,0,0,0,0,0,3,1,2,0,0,1,3,1,2,0,0,0,3,3,1,0,0,0,0,0,2,0,1,6,3,0,0,0,0,1,0,2,0,2,1,1,0,2,1,4,1,1,0,0,0,0,4,1,0,1,0,2,0,2,0,1,7,8,1,0,3,1,0,0,1,0,0,0,0,3,0,0,1,1
"loc817",0,0,0,18,0,1,0,18,0,0,0,0,0,0,1,7,9,0,0,0,1,0,0,0,0,0,3,4,2,0,1,2,1,2,4,3,3,0,3,3,0,1,1,1,0,0,1,0,0,8,0,3,1,0,0,1,2,3,0,1,2,0,0,3,0,3,0,4,0,0,0,1,7,0,0,2,0,1,0,5,0,0,3,5,1,0,6,2,1,0,0,0,0,0,0,3,0,3,0,0
"loc818",0,0,0,15,0,0,0,12,0,1,0,0,0,0,4,6,1,0,0,0,1,0,0,0,0,1,1,5,3,1,0,0,1,3,2,2,3,0,4,1,1,0,1,0,0,0,0,0,0,6,2,1,0,0,1,0,0,4,0,0,2,0,0,1,0,1,0,5,0,0,0,1,3,1,0,0,0,5,0,1,0,0,2,6,0,0,8,1,1,0,0,0,0,0,0,3,0,0,0,0
